"item_name","region","vill_price_region","dis_price_region","vill_obs_region","dis_obs_region","region_price","tot_obs","vill_price_national","dis_price_national","national_price"
"Sugar","kagera",1773.33333333333,1744.44444444444,0,6,1758.88888888889,6,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kagera",450.641025641026,407.291666666667,11,11,428.966346153846,22,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kagera",8616.3,9222.22222222222,3,6,8919.26111111111,9,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kagera",817.480952380952,1011.11111111111,7,6,914.296031746032,13,1066.08215971181,990.790176855593,1028.4361682837
"Yams","kagera",NA,NA,15,15,0,30,988.841713841714,734.567901234568,861.704807538141
"Beans","kaskazini pemba",1300,1300,0,8,1300,8,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kaskazini pemba",6000,6000,7,9,6000,16,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kaskazini pemba",2000,2000,0,8,2000,8,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kaskazini pemba",1770,2000,0,8,1885,8,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kaskazini pemba",1035.71428571429,850,7,9,942.857142857143,16,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kaskazini pemba",17500,16250,8,9,16875,17,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kaskazini pemba",722.222222222222,1800,7,9,1261.11111111111,16,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kaskazini pemba",294.117647058824,NA,9,10,147.058823529412,19,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kaskazini pemba",1500,NA,9,10,750,19,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kaskazini pemba",365.47619047619,408.333333333333,3,8,386.904761904762,11,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kaskazini pemba",253.452380952381,345.238095238095,4,8,299.345238095238,12,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kaskazini pemba",5574.07407407407,5000,1,8,5287.03703703704,9,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kaskazini pemba",1522.22222222222,NA,7,10,761.111111111112,17,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kaskazini pemba",1150.98039215686,1088.23529411765,0,8,1119.60784313725,8,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kaskazini pemba",1603.34583333333,NA,9,10,801.672916666667,19,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kaskazini pemba",848.412698412698,500,3,9,674.206349206349,12,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kaskazini pemba",2595.2380952381,2714.28571428572,0,8,2654.76190476191,8,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kaskazini pemba",2507.40740740741,2500,1,8,2503.7037037037,9,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kaskazini pemba",225,225,0,8,225,8,246.462774253925,258.391608391608,252.427191322767
"Firewood","kaskazini pemba",232.315832315832,NA,7,10,116.157916157916,17,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kaskazini pemba",3611.11111111111,3250,1,8,3430.55555555556,9,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kaskazini pemba",766.666666666667,1000,4,9,883.333333333333,13,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kaskazini pemba",NA,NA,10,10,0,20,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kaskazini pemba",2000,2000,8,9,2000,17,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kaskazini pemba",800,800,0,8,800,8,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kaskazini pemba",1662.85714285714,1520,0,8,1591.42857142857,8,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kaskazini pemba",NA,NA,10,10,0,20,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kaskazini pemba",890,800,0,8,845,8,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kaskazini pemba",NA,NA,10,10,0,20,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kaskazini pemba",NA,NA,10,10,0,20,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kaskazini pemba",83.75,NA,6,10,41.875,16,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kaskazini pemba",1235.18518518518,716.216216216216,4,8,975.700700700701,12,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kaskazini pemba",NA,NA,10,10,0,20,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","kaskazini pemba",NA,NA,10,10,0,20,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","kaskazini pemba",1240,1400,0,8,1320,8,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kaskazini pemba",1075,500,6,9,787.5,15,746.510086806016,562.505252741732,654.507669773874
"Peas","kaskazini pemba",1110,1050,0,8,1080,8,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kaskazini pemba",1160,1100,0,8,1130,8,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","kaskazini pemba",NA,NA,10,10,0,20,505.328282828283,740,622.664141414141
"Ripe bananas","kaskazini pemba",827.777777777777,583.333333333333,2,8,705.555555555555,10,982.517161656745,865.614549832844,924.065855744794
"Salt","kaskazini pemba",430,400,0,8,415,8,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kaskazini pemba",1200,NA,8,10,600,18,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kaskazini pemba",800,800,2,8,800,10,775.57278208441,911.033794162826,843.303288123618
"Spinach","kaskazini pemba",671.031746031746,437.5,3,8,554.265873015873,11,680.999157988614,665.154723316131,673.076940652372
"Sugar","kaskazini pemba",1850,1800,0,8,1825,8,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kaskazini pemba",1305.7990430622,NA,9,10,652.899521531102,19,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kaskazini pemba",4350.5,3500,0,8,3925.25,8,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kaskazini pemba",1302.31809523809,1000,0,8,1151.15904761905,8,1066.08215971181,990.790176855593,1028.4361682837
"Yams","kaskazini pemba",2222.22222222222,NA,9,10,1111.11111111111,19,988.841713841714,734.567901234568,861.704807538141
"Beans","kaskazini unguja",1277.77777777778,1233.33333333333,0,6,1255.55555555556,6,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kaskazini unguja",4850,6000,4,7,5425,11,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kaskazini unguja",1401.80005180005,1400,0,7,1400.90002590003,7,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kaskazini unguja",2459.87654320988,2500,0,7,2479.93827160494,7,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kaskazini unguja",NA,NA,9,9,0,18,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kaskazini unguja",12000,NA,8,9,6000,17,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kaskazini unguja",NA,NA,9,9,0,18,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kaskazini unguja",237.179487179487,132.478632478633,6,7,184.82905982906,13,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kaskazini unguja",620,700,4,7,660,11,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kaskazini unguja",301.909736958757,297.174840085288,0,6,299.542288522022,6,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kaskazini unguja",489.636752136752,400,1,7,444.818376068376,8,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kaskazini unguja",5204.04411764706,5861.11111111111,1,6,5532.57761437909,7,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kaskazini unguja",NA,NA,9,9,0,18,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kaskazini unguja",1225.14619883041,538.714315054426,0,6,881.930256942418,6,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kaskazini unguja",NA,NA,9,9,0,18,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kaskazini unguja",1035.92849645481,1525.15,3,7,1280.53924822741,10,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kaskazini unguja",2549.20634920635,2466.66666666667,0,6,2507.93650793651,6,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kaskazini unguja",3861.11111111111,4038.80070546737,1,6,3949.95590828924,7,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kaskazini unguja",220.233050847458,283.333333333333,1,6,251.783192090395,7,246.462774253925,258.391608391608,252.427191322767
"Firewood","kaskazini unguja",141.56746031746,111.111111111111,1,7,126.339285714286,8,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kaskazini unguja",3506.09592711683,3058.33139669998,1,6,3282.2136619084,7,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kaskazini unguja",738.888888888889,800,3,7,769.444444444444,10,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kaskazini unguja",NA,NA,9,9,0,18,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kaskazini unguja",1675,1733.33333333333,1,6,1704.16666666667,7,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kaskazini unguja",740.740740740741,800,0,6,770.37037037037,6,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kaskazini unguja",1388.88888888889,1400,0,6,1394.44444444444,6,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kaskazini unguja",NA,NA,9,9,0,18,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kaskazini unguja",737.5,733.333333333333,1,6,735.416666666667,7,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kaskazini unguja",NA,NA,9,9,0,18,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kaskazini unguja",NA,NA,9,9,0,18,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kaskazini unguja",56,40,4,7,48,11,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kaskazini unguja",886.799843321582,1159.42028985507,7,8,1023.11006658833,15,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kaskazini unguja",NA,NA,9,9,0,18,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","kaskazini unguja",NA,NA,9,9,0,18,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","kaskazini unguja",1250,1250,1,7,1250,8,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kaskazini unguja",562.564837108377,511.904761904762,3,6,537.234799506569,9,746.510086806016,562.505252741732,654.507669773874
"Peas","kaskazini unguja",977.777777777778,1066.66666666667,0,6,1022.22222222222,6,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kaskazini unguja",955.555555555556,933.333333333333,0,6,944.444444444444,6,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","kaskazini unguja",NA,NA,9,9,0,18,505.328282828283,740,622.664141414141
"Ripe bananas","kaskazini unguja",984.095765345765,1275.26299641237,1,6,1129.67938087907,7,982.517161656745,865.614549832844,924.065855744794
"Salt","kaskazini unguja",400,400,0,6,400,6,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kaskazini unguja",1028.57142857143,1133.33333333333,2,6,1080.95238095238,8,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kaskazini unguja",800,800,1,6,800,7,775.57278208441,911.033794162826,843.303288123618
"Spinach","kaskazini unguja",371.847317813436,383.333333333333,1,6,377.590325573385,7,680.999157988614,665.154723316131,673.076940652372
"Sugar","kaskazini unguja",1377.77777777778,1400,0,6,1388.88888888889,6,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kaskazini unguja",230.281332998724,250,0,6,240.140666499362,6,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kaskazini unguja",5218.02962962963,3777.77777777778,0,6,4497.9037037037,6,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kaskazini unguja",1085.71428571429,1063.38028169014,2,7,1074.54728370221,9,1066.08215971181,990.790176855593,1028.4361682837
"Yams","kaskazini unguja",NA,NA,9,9,0,18,988.841713841714,734.567901234568,861.704807538141
"Beans","kigoma",1179.48717948718,1328.57142857143,0,6,1254.0293040293,6,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kigoma",3777.77777777778,4000,4,6,3888.88888888889,10,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kigoma",NA,2000,13,12,1000,25,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kigoma",2173.30555555556,2500,10,12,2336.65277777778,22,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kigoma",381.944444444445,409.803159803159,7,7,395.873802123802,14,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kigoma",21250,15604.1666666667,11,9,18427.0833333333,20,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kigoma",1365.47619047619,1583.33333333333,7,6,1474.40476190476,13,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kigoma",364.980912807,404.761904761904,7,11,384.871408784452,18,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kigoma",256.349206349206,550,6,7,403.174603174603,13,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kigoma",308.105491000228,305.555555555555,9,11,306.830523277892,20,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kigoma",197.222222222222,237.637362637363,11,9,217.429792429792,20,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kigoma",4848.48484848485,5764.28571428571,8,9,5306.38528138528,17,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kigoma",1111.11111111111,1000,10,10,1055.55555555556,20,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kigoma",NA,1666.66666666667,13,11,833.333333333335,24,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kigoma",361.391223155929,406.25,8,11,383.820611577965,19,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kigoma",393.30550401979,458.949383949384,6,6,426.127443984587,12,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kigoma",2771.37619047619,2534.69387755102,1,6,2653.03503401361,7,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kigoma",6167.925,4779.12,5,8,5473.5225,13,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kigoma",183.333333333333,285.714285714286,1,6,234.52380952381,7,246.462774253925,258.391608391608,252.427191322767
"Firewood","kigoma",92.5925925925926,100,12,12,96.2962962962963,24,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kigoma",2222.22222222222,5333.33333333333,12,11,3777.77777777778,23,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kigoma",459.183673469388,1000,6,12,729.591836734694,18,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kigoma",4222.22222222222,5055.975,4,9,4639.09861111111,13,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kigoma",1733.33333333333,2142.85714285714,6,6,1938.09523809524,12,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kigoma",727.813852813853,731.77219605791,9,6,729.793024435882,15,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kigoma",2053.434,1850,3,11,1951.717,14,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kigoma",457.142857142857,NA,8,13,228.571428571429,21,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kigoma",820,928.571428571429,8,6,874.285714285714,14,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kigoma",281.944444444444,510.413333333333,1,6,396.178888888889,7,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kigoma",241.557734204793,NA,10,13,120.778867102397,23,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kigoma",70.8024691358025,67.0694841269841,4,6,68.9359766313933,10,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kigoma",187.5,700,11,11,443.75,22,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kigoma",NA,2066.66666666667,13,10,1033.33333333333,23,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","kigoma",925,982.142857142857,9,6,953.571428571429,15,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","kigoma",1248.46755555556,1345.2380952381,3,6,1296.85282539683,9,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kigoma",333.333333333333,430.411651840223,11,6,381.872492586778,17,746.510086806016,562.505252741732,654.507669773874
"Peas","kigoma",1000,1200,12,11,1100,23,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kigoma",1153.84615384615,1121.42857142857,0,6,1137.63736263736,6,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","kigoma",472.222222222222,NA,11,13,236.111111111111,24,505.328282828283,740,622.664141414141
"Ripe bananas","kigoma",328.968253968254,654.761904761905,5,6,491.865079365079,11,982.517161656745,865.614549832844,924.065855744794
"Salt","kigoma",684.52380952381,585.714285714286,1,6,635.119047619048,7,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kigoma",NA,NA,13,13,0,26,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kigoma",680,950,11,9,815,20,775.57278208441,911.033794162826,843.303288123618
"Spinach","kigoma",269.602272727273,394.784580498866,5,6,332.193426613069,11,680.999157988614,665.154723316131,673.076940652372
"Sugar","kigoma",2074.13,1941.36571428571,1,6,2007.74785714286,7,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kigoma",264.550817539948,320.261437908497,5,10,292.406127724222,15,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kigoma",10354.1454545455,8047.61904761905,2,6,9200.88225108225,8,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kigoma",469.166666666667,869.897959183673,3,6,669.53231292517,9,1066.08215971181,990.790176855593,1028.4361682837
"Yams","kigoma",NA,NA,13,13,0,26,988.841713841714,734.567901234568,861.704807538141
"Beans","kilimanjaro",1381.81818181818,1622.39,2,9,1502.10409090909,11,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kilimanjaro",3976.92307692308,4125,0,9,4050.96153846154,9,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kilimanjaro",2800,NA,12,13,1400,25,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kilimanjaro",2363.63636363636,NA,11,13,1181.81818181818,24,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kilimanjaro",869.423971797885,403.067226890756,9,8,636.245599344321,17,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kilimanjaro",NA,NA,13,13,0,26,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kilimanjaro",979.166666666666,1094.44444444445,9,9,1036.80555555556,18,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kilimanjaro",NA,NA,13,13,0,26,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kilimanjaro",NA,NA,13,13,0,26,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kilimanjaro",238.095238095238,NA,12,13,119.047619047619,25,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kilimanjaro",277.777777777778,333.333333333333,12,12,305.555555555555,24,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kilimanjaro",6818.18181818182,7000,2,12,6909.09090909091,14,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kilimanjaro",476.767676767677,536.210317460317,10,9,506.488997113997,19,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kilimanjaro",906.031746031745,1122.29437229437,8,9,1014.16305916306,17,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kilimanjaro",444.444444444444,1051.5873015873,12,11,748.015873015873,23,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kilimanjaro",873.241662715348,541.666666666667,10,10,707.454164691007,20,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kilimanjaro",2666.66666666667,2866.66666666667,1,10,2766.66666666667,11,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kilimanjaro",2491.66666666667,4611.95,5,9,3551.80833333333,14,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kilimanjaro",208.333333333333,275,1,11,241.666666666667,12,246.462774253925,258.391608391608,252.427191322767
"Firewood","kilimanjaro",NA,NA,13,13,0,26,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kilimanjaro",NA,5000,13,12,2500,25,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kilimanjaro",711.111111111111,1000,4,12,855.555555555556,16,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kilimanjaro",11171.7,6223.9,4,12,8697.8,16,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kilimanjaro",2169.93714285714,2275,6,9,2222.46857142857,15,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kilimanjaro",1017.54420634921,930.134393939394,9,9,973.8393001443,18,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kilimanjaro",1881.81818181818,1400,2,11,1640.90909090909,13,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kilimanjaro",500,NA,5,13,250,18,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kilimanjaro",785.714285714286,950,6,11,867.857142857143,17,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kilimanjaro",458.333333333333,400,7,12,429.166666666667,19,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kilimanjaro",NA,NA,13,13,0,26,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kilimanjaro",50,50,2,10,50,12,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kilimanjaro",597.222222222222,520.44252044252,11,10,558.832371332371,21,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kilimanjaro",NA,NA,13,13,0,26,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","kilimanjaro",1000,1268.33785714286,11,9,1134.16892857143,20,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","kilimanjaro",912.220950928045,1119.04761904762,3,8,1015.63428498783,11,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kilimanjaro",NA,555.555555555556,13,12,277.777777777778,25,746.510086806016,562.505252741732,654.507669773874
"Peas","kilimanjaro",1000,1483.33333333333,7,10,1241.66666666667,17,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kilimanjaro",1258.33333333333,1325,1,9,1291.66666666667,10,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","kilimanjaro",NA,NA,13,13,0,26,505.328282828283,740,622.664141414141
"Ripe bananas","kilimanjaro",1174.30717430717,719.444444444445,10,9,946.875809375809,19,982.517161656745,865.614549832844,924.065855744794
"Salt","kilimanjaro",518.181818181818,450,2,9,484.090909090909,11,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kilimanjaro",NA,NA,13,13,0,26,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kilimanjaro",NA,1229.85333333333,13,10,614.926666666667,23,775.57278208441,911.033794162826,843.303288123618
"Spinach","kilimanjaro",650,621.527777777778,11,9,635.763888888889,20,680.999157988614,665.154723316131,673.076940652372
"Sugar","kilimanjaro",1746.15384615385,1714.92666666667,0,10,1730.54025641026,10,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kilimanjaro",NA,857.142857142857,13,11,428.571428571428,24,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kilimanjaro",8800,8000,3,10,8400,13,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kilimanjaro",721.753246753247,988.888888888888,2,8,855.321067821067,10,1066.08215971181,990.790176855593,1028.4361682837
"Yams","kilimanjaro",NA,NA,13,13,0,26,988.841713841714,734.567901234568,861.704807538141
"Beans","kusini pemba",1372.72727272727,1350,0,9,1361.36363636364,9,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kusini pemba",5800,5750,6,9,5775,15,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kusini pemba",1818.18181818182,1750,0,9,1784.09090909091,9,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kusini pemba",1900,1833.33333333333,1,9,1866.66666666667,10,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kusini pemba",933.333333333333,900,8,9,916.666666666667,17,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kusini pemba",18750,NA,10,11,9375,21,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kusini pemba",2000,2000,8,9,2000,17,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kusini pemba",NA,NA,11,11,0,22,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kusini pemba",NA,NA,11,11,0,22,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kusini pemba",381.25,312.5,7,9,346.875,16,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kusini pemba",491.715181960896,454.545454545455,6,10,473.130318253176,16,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kusini pemba",5709.09090909091,6000,0,9,5854.54545454545,9,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kusini pemba",900,NA,9,11,450,20,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kusini pemba",840.560860268973,837.719298245614,0,9,839.140079257294,9,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kusini pemba",NA,NA,11,11,0,22,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kusini pemba",1051.88594014681,700,1,9,875.942970073405,10,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kusini pemba",2446.69610389611,2228.57142857143,0,9,2337.63376623377,9,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kusini pemba",2566.66666666667,2500,1,9,2533.33333333333,10,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kusini pemba",218.181818181818,225,0,9,221.590909090909,9,246.462774253925,258.391608391608,252.427191322767
"Firewood","kusini pemba",125,NA,9,11,62.5000000000001,20,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kusini pemba",3520.37037037037,3500,2,9,3510.18518518519,11,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kusini pemba",928.571428571429,1200,3,10,1064.28571428571,13,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kusini pemba",5500,NA,10,11,2750,21,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kusini pemba",2120,2000,6,9,2060,15,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kusini pemba",818.181818181818,800,0,9,809.090909090909,9,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kusini pemba",1472.72727272727,1250,0,9,1361.36363636364,9,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kusini pemba",NA,NA,11,11,0,22,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kusini pemba",836.363636363636,800,0,9,818.181818181818,9,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kusini pemba",NA,844.78,11,10,422.39,21,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kusini pemba",1052.63157894737,NA,10,11,526.315789473685,21,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kusini pemba",98.9056666666667,80,5,10,89.4528333333333,15,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kusini pemba",432.244116404645,348.557692307692,0,9,390.400904356169,9,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kusini pemba",NA,NA,11,11,0,22,1548.80952380952,1497.84946236559,1523.32949308756
