"item_name","region","vill_price_region","dis_price_region","vill_obs_region","dis_obs_region","region_price","tot_obs","vill_price_national","dis_price_national","national_price"
"Maize (grain)","Kagera",612.5,950,2,2,947.773496802306,4,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Kagera",NA,625,1,0,1248.37883076825,1,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Kagera",68.6363636363636,103.731666666667,0,9,86.1840151515152,9,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kagera",625,875,4,1,750,5,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kagera",87.5,90,0,3,700.134550443225,3,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Kagera",1221.69811320755,1900,5,2,1560.84905660377,7,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Kagera",1750,1800,4,1,1775,5,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Kagera",1259.28889950629,1466.66666666667,1,9,1362.97778308648,10,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kagera",303.030303030303,578.510716925351,5,1,440.770509977827,6,952.214640060211,924.936168205521,938.575404132866
"Peas","Kagera",NA,2667.17,2,0,1488.27094782057,2,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kagera",1663.33333333333,1320,0,10,1491.66666666667,10,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Kagera",350,NA,0,1,886.378955918411,1,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Kagera",787.386564543848,1095.2380952381,3,4,941.312329890972,7,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kagera",964.578666666667,800,0,10,882.289333333333,10,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kagera",1300,2250,2,1,1508.62637362637,3,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kagera",966.666666666667,1540,4,2,1253.33333333333,6,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kagera",357.142857142857,553.207941483804,4,0,1095.40701321486,4,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kagera",2083.33333333333,1960,0,10,2021.66666666667,10,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kagera",553.631553631553,513.125763125763,2,1,674.787594408517,3,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kagera",9476.19047619048,8733.33333333333,0,9,9104.7619047619,9,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kagera",855.094670885577,933.333333333333,1,9,894.214002109455,10,1210.23968988974,1395.78781011438,1303.01375000206
"Batteries","Kaskazini Pemba",555,600,0,8,577.5,8,511.930783242259,468.6,490.265391621129
"Beans","Kaskazini Pemba",1638.956,1550,0,8,1594.478,8,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kaskazini Pemba",8000,8000,1,2,5601.38988247317,3,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kaskazini Pemba",2000,2000,0,8,2000,8,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kaskazini Pemba",1710,1425,0,8,1567.5,8,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kaskazini Pemba",1277.77777777778,1400,0,1,897.342229114485,1,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kaskazini Pemba",NA,20000,1,0,24144.5498945499,1,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kaskazini Pemba",1777.77777777778,1500,0,1,1825.26239537776,1,1456.11494021951,2194.40985053602,1825.26239537776
"Casava fresh","Kaskazini Pemba",710,675,0,8,692.5,8,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kaskazini Pemba",278.148148148148,275,0,7,276.574074074074,7,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kaskazini Pemba",6916.66666666667,7000,0,8,6958.33333333333,8,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kaskazini Pemba",145,150,0,8,147.5,8,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kaskazini Pemba",900,1400,1,2,1181.4657605928,3,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kaskazini Pemba",1012.63736263736,900,0,8,956.318681318681,8,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kaskazini Pemba",1500,NA,0,1,1018.08605482236,1,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kaskazini Pemba",1578.88888888889,1500,0,8,1539.44444444444,8,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kaskazini Pemba",2587.61904761905,2857.14285714286,0,8,2722.38095238095,8,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kaskazini Pemba",2060,1200,0,8,1630,8,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kaskazini Pemba",255,275,0,8,265,8,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kaskazini Pemba",209.285714285714,236.111111111111,0,8,222.698412698413,8,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kaskazini Pemba",4450,4000,0,8,4225,8,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kaskazini Pemba",1166.66666666667,1000,0,7,1083.33333333333,7,1017.97736589872,960.493827160494,989.235596529609
"Groundnuts","Kaskazini Pemba",2033.33333333333,2400,0,2,2177.17375784684,2,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kaskazini Pemba",1080,1200,0,8,1140,8,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kaskazini Pemba",2150,1900,0,8,2025,8,2682.84276480675,2518.68965517241,2600.76620998958
"Maize (flour)","Kaskazini Pemba",1330,1300,0,8,1315,8,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Kaskazini Pemba",NA,1600,1,0,947.773496802306,1,812.690156154692,1082.85683744992,947.773496802306
"Maize grinding costs","Kaskazini Pemba",150,NA,0,5,75,5,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kaskazini Pemba",920,750,0,3,1035.04024084775,3,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kaskazini Pemba",100,100,0,8,100,8,1207.0652173913,193.203883495146,700.134550443225
"Onions","Kaskazini Pemba",1610,1400,0,8,1505,8,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kaskazini Pemba",900,800,1,2,938.575404132866,3,952.214640060211,924.936168205521,938.575404132866
"Peas","Kaskazini Pemba",1400,1250,0,7,1325,7,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kaskazini Pemba",1140,1100,0,8,1120,8,1658.64908787425,1762.2546728972,1710.45188038572
"Ripe bananas","Kaskazini Pemba",1072.22222222222,1050,1,8,1061.11111111111,9,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kaskazini Pemba",430,350,0,8,390,8,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kaskazini Pemba",1066.66666666667,NA,0,3,1508.62637362637,3,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kaskazini Pemba",1028.57142857143,1200,0,6,1114.28571428571,6,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kaskazini Pemba",787.301587301587,1200,0,5,993.650793650794,5,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kaskazini Pemba",1590,1650,0,8,1620,8,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kaskazini Pemba",712.5,700,0,2,674.787594408517,2,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kaskazini Pemba",6733.33333333333,5333.33333333333,0,8,6033.33333333333,8,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kaskazini Pemba",1817.77777777778,2100,0,8,1958.88888888889,8,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Kaskazini Pemba",1500,NA,0,1,1130.6144026747,1,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Kaskazini Unguja",322.222222222222,300,0,7,311.111111111111,7,511.930783242259,468.6,490.265391621129
"Beans","Kaskazini Unguja",1588.88888888889,1500,0,7,1544.44444444444,7,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kaskazini Unguja",NA,7500,1,0,5601.38988247317,1,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kaskazini Unguja",2000,2000,0,7,2000,7,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kaskazini Unguja",1577.77777777778,800,0,7,1188.88888888889,7,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kaskazini Unguja",1000,1000,0,2,897.342229114485,2,892.249245294782,902.435212934188,897.342229114485
"Carrot","Kaskazini Unguja",1000,3075.2625,0,2,1825.26239537776,2,1456.11494021951,2194.40985053602,1825.26239537776
"Casava flour","Kaskazini Unguja",800,NA,0,1,1067.83944215425,1,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Kaskazini Unguja",739.506172839506,500,0,7,619.753086419753,7,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kaskazini Unguja",313.386243386243,316.666666666667,0,7,315.026455026455,7,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kaskazini Unguja",7314.81481481481,7000,0,7,7157.40740740741,7,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kaskazini Unguja",150,150,0,7,150,7,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kaskazini Unguja",1200,666.666666666667,1,1,1181.4657605928,2,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kaskazini Unguja",1222.22222222222,1500,0,7,1361.11111111111,7,1076.04045564752,1697.8724428601,1386.95644925381
"Cooking bananas","Kaskazini Unguja",1258.33333333333,962.5,0,7,1110.41666666667,7,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kaskazini Unguja",2685.71428571429,2857.14285714286,0,7,2771.42857142857,7,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kaskazini Unguja",977.777777777778,900,0,7,938.888888888889,7,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kaskazini Unguja",266.666666666667,275,0,7,270.833333333333,7,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kaskazini Unguja",275.347222222222,206.25,0,6,240.798611111111,6,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kaskazini Unguja",4388.88888888889,3750,0,7,4069.44444444444,7,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kaskazini Unguja",1204.08163265306,1333.33333333333,0,6,1268.7074829932,6,1017.97736589872,960.493827160494,989.235596529609
"Groundnuts","Kaskazini Unguja",2233.33333333333,2000,0,4,2177.17375784684,4,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kaskazini Unguja",1155.55555555556,1200,0,7,1177.77777777778,7,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kaskazini Unguja",2068.88888888889,1860,0,7,1964.44444444444,7,2682.84276480675,2518.68965517241,2600.76620998958
"Maize (flour)","Kaskazini Unguja",1222.22222222222,1050,0,7,1136.11111111111,7,1209.54602249063,1135.47840418703,1172.51221333883
"Maize grinding costs","Kaskazini Unguja",110,100,1,5,105,6,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kaskazini Unguja",891.666666666667,450,1,5,670.833333333333,6,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kaskazini Unguja",100,100,0,7,100,7,1207.0652173913,193.203883495146,700.134550443225
"Onions","Kaskazini Unguja",1633.33333333333,1600,0,7,1616.66666666667,7,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kaskazini Unguja",1233.33333333333,1350,0,6,1291.66666666667,6,952.214640060211,924.936168205521,938.575404132866
"Peas","Kaskazini Unguja",1400,1500,0,7,1450,7,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kaskazini Unguja",1044.44444444444,1000,0,7,1022.22222222222,7,1658.64908787425,1762.2546728972,1710.45188038572
"Ripe bananas","Kaskazini Unguja",1022.22222222222,1000,0,7,1011.11111111111,7,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kaskazini Unguja",400,350,0,7,375,7,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kaskazini Unguja",1333.33333333333,1400,0,2,1508.62637362637,2,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kaskazini Unguja",1100,1000,0,6,1050,6,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kaskazini Unguja",762.037037037037,550,0,7,656.018518518518,7,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kaskazini Unguja",1577.77777777778,1500,0,7,1538.88888888889,7,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kaskazini Unguja",475,500,0,2,674.787594408517,2,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kaskazini Unguja",6931.21693121693,6666.66666666667,0,7,6798.9417989418,7,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kaskazini Unguja",1896.94315962586,1500,0,7,1698.47157981293,7,1210.23968988974,1395.78781011438,1303.01375000206
"Batteries","Kigoma",443.75,250,0,6,346.875,6,511.930783242259,468.6,490.265391621129
"Beans","Kigoma",1262.09800383286,1633.33333333333,0,10,1447.7156685831,10,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kigoma",4600,5166.66666666667,2,4,4883.33333333333,6,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kigoma",2000,2400,1,1,2618.56865446609,2,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kigoma",1372.56697550815,2500,0,9,1936.28348775408,9,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kigoma",572.905380009988,568.95505927764,3,4,570.930219643814,7,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kigoma",22222.2222222222,23125,2,1,24144.5498945499,3,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kigoma",1770.83333333333,2660.9477124183,3,2,2215.89052287582,5,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Kigoma",603.333333333333,NA,0,5,301.666666666667,5,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Kigoma",768.154761904762,766.666666666667,1,6,767.410714285714,7,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Kigoma",593.185008020004,432.900432900433,0,8,513.042720460218,8,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kigoma",562.01969372563,476.190476190476,1,3,6670.70556746085,4,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kigoma",5150.94339622641,8166.66666666667,2,4,6658.80503144654,6,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kigoma",131.25,150,0,6,140.625,6,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kigoma",1250.09074292711,2106.06060606061,2,2,1181.4657605928,4,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kigoma",NA,2083.33333333333,2,0,1386.95644925381,2,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kigoma",621.11801242236,NA,0,1,1018.08605482236,1,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kigoma",832.207088233405,657.518112220442,2,5,744.862600226923,7,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kigoma",2190.65934065934,3000,0,10,2595.32967032967,10,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kigoma",6635.77848043676,8447.8,0,9,7541.78924021838,9,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kigoma",333.333333333333,300,2,2,313.487922301998,4,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kigoma",117.370892018779,NA,0,1,207.165101676539,1,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kigoma",2586.60130718954,7000,1,3,4887.68559246574,4,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kigoma",623.809523809524,1000,1,3,989.235596529609,4,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Kigoma",4979.85347985348,6000,1,7,5489.92673992674,8,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Kigoma",1700.4761025641,2133.33333333333,1,8,1916.90471794872,9,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kigoma",662.28354978355,869.918699186992,3,4,766.101124485271,7,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kigoma",2760.11904761905,NA,0,12,1380.05952380952,12,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Kigoma",763.186666666667,NA,0,3,598.644693916715,3,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Kigoma",1250,1400,1,8,1325,9,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Kigoma",643.213220172059,961.11111111111,2,8,802.162165641585,10,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Kigoma",819.444444444444,NA,0,6,409.722222222222,6,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Kigoma",83.1894444444444,60,0,10,71.5947222222222,10,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kigoma",500,1555.55555555555,1,1,1035.04024084775,2,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kigoma",100,100,0,6,100,6,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Kigoma",NA,2100,2,0,2110.73340154274,2,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Kigoma",1093.8815905874,1366.66666666667,2,7,1230.27412862703,9,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Kigoma",1574.05391355696,1545.45454545455,0,9,1559.75422950575,9,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kigoma",376.308373590982,408.399470899471,2,2,938.575404132866,4,952.214640060211,924.936168205521,938.575404132866
"Peas","Kigoma",938.59649122807,2000,1,2,1488.27094782057,3,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kigoma",1532.76353276353,1766.66666666667,0,10,1649.7150997151,10,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Kigoma",1000,NA,0,1,886.378955918411,1,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Kigoma",682.513248047645,949.281547873097,2,5,815.897397960371,7,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kigoma",815.501165501166,981.705185185185,0,10,898.603175343176,10,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (grain)","Kigoma",970.539836599892,1233.33333333333,3,6,1101.93658496661,9,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kigoma",729.593999628196,941.176470588235,0,7,835.385235108215,7,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kigoma",2215.38461538462,2000,0,10,2107.69230769231,10,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kigoma",440.182781916122,552.486187845304,0,6,496.334484880713,6,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kigoma",9480.76923076923,9000,0,10,9240.38461538462,10,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kigoma",972.572994294945,1024.87030820873,0,10,998.721651251836,10,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Kigoma",588.235294117647,NA,0,1,1130.6144026747,1,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Kilimanjaro",580.769230769231,486.666666666667,0,10,533.717948717949,10,511.930783242259,468.6,490.265391621129
"Beans","Kilimanjaro",1607.69230769231,1700,0,10,1653.84615384615,10,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kilimanjaro",4923.07692307692,6000,0,10,5461.53846153846,10,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kilimanjaro",1918.36734693878,2125,2,7,2021.68367346939,9,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kilimanjaro",2083.33333333333,2000,1,1,2069.75614147775,2,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kilimanjaro",638.518649808972,563.725490196078,2,4,601.122070002525,6,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kilimanjaro",NA,12857.1428571429,1,0,24144.5498945499,1,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kilimanjaro",1126.41132744177,1726.19047619048,3,8,1426.30090181613,11,1456.11494021951,2194.40985053602,1825.26239537776
"Chicken (live)","Kilimanjaro",10153.8461538462,10000,0,10,10076.9230769231,10,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kilimanjaro",150,150,0,10,150,10,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kilimanjaro",1250,1305.55555555555,2,2,1181.4657605928,4,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kilimanjaro",1527.77777777778,NA,0,2,1386.95644925381,2,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kilimanjaro",1214.28571428572,NA,0,2,1018.08605482236,2,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kilimanjaro",809.917940011318,555.555555555556,1,3,1704.40140836227,4,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kilimanjaro",3066.66666666667,3100,0,9,3083.33333333333,9,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kilimanjaro",3583.33333333333,4000,0,3,4423.19912803804,3,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kilimanjaro",257.692307692308,266.666666666667,0,10,262.179487179487,10,301.032448377581,325.943396226415,313.487922301998
"Fresh fish","Kilimanjaro",2000,5000,2,1,4887.68559246574,3,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kilimanjaro",891.666666666667,833.333333333333,0,9,862.5,9,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Kilimanjaro",12895.6,12186.4862745098,0,9,12541.0431372549,9,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Kilimanjaro",2237.5,2500,1,6,2368.75,7,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kilimanjaro",905.95238095238,1303.2590909091,2,4,1104.60573593074,6,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kilimanjaro",2400,2433.33333333333,0,9,2416.66666666667,9,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Kilimanjaro",585.889090909091,700,0,9,642.944545454546,9,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Kilimanjaro",1166.15384615385,1166.66666666667,0,10,1166.41025641026,10,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Kilimanjaro",720,900,0,8,810,8,812.690156154692,1082.85683744992,947.773496802306
"Maize grinding costs","Kilimanjaro",100,100,0,10,100,10,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kilimanjaro",NA,1958.33333333334,2,0,1035.04024084775,2,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kilimanjaro",100,100,0,10,100,10,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Kilimanjaro",NA,1600,2,0,2110.73340154274,2,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Kilimanjaro",1166.66666666667,2000,1,3,1482.21067120467,4,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Kilimanjaro",1058.62970287084,1641.02564102564,3,9,1349.82767194824,12,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kilimanjaro",1111.11111111111,NA,0,1,938.575404132866,1,952.214640060211,924.936168205521,938.575404132866
"Peas","Kilimanjaro",1470,1700,0,7,1585,7,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kilimanjaro",1792.30769230769,1866.66666666667,0,10,1829.48717948718,10,1658.64908787425,1762.2546728972,1710.45188038572
"Ripe bananas","Kilimanjaro",1068.45809419339,1250,1,7,1159.22904709669,8,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kilimanjaro",633.333333333333,600,0,9,616.666666666667,9,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (grain)","Kilimanjaro",NA,2000,1,0,1145.14319537483,1,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kilimanjaro",1110.42903217064,500,1,7,805.214516085318,8,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kilimanjaro",2015.38461538462,1933.33333333333,0,10,1974.35897435897,10,1995.23195876289,2122.22222222222,2058.72709049255
"Tea (dry)","Kilimanjaro",9923.07692307692,10000,0,10,9961.53846153846,10,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kilimanjaro",919.207718477792,1444.44444444444,3,9,1181.82608146112,12,1210.23968988974,1395.78781011438,1303.01375000206
"Batteries","Kusini Pemba",531.818181818182,450,0,9,490.909090909091,9,511.930783242259,468.6,490.265391621129
"Beans","Kusini Pemba",1500,1600,0,9,1550,9,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kusini Pemba",8000,8000,2,3,8000,5,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kusini Pemba",1936.36363636364,2000,0,9,1968.18181818182,9,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kusini Pemba",1631.81818181818,1350,0,9,1490.90909090909,9,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kusini Pemba",1420.46994632102,1736.58972123466,0,4,897.342229114485,4,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kusini Pemba",20000,20000,1,2,24144.5498945499,3,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kusini Pemba",2160,2000,0,3,1825.26239537776,3,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Kusini Pemba",1000,NA,0,1,2952.32646105465,1,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Kusini Pemba",1500,NA,0,1,1067.83944215425,1,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Kusini Pemba",718.181818181818,700,0,9,709.090909090909,9,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kusini Pemba",319.393939393939,292.857142857143,0,9,306.125541125541,9,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kusini Pemba",7469.69696969697,7750,0,9,7609.84848484848,9,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kusini Pemba",150,150,1,9,150,10,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kusini Pemba",666.666666666667,1200,1,3,1181.4657605928,4,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kusini Pemba",1106.06060606061,1033.33333333333,0,9,1069.69696969697,9,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kusini Pemba",2561.66304347826,NA,0,2,1018.08605482236,2,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kusini Pemba",1500,1100,0,9,1300,9,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kusini Pemba",2865.80086580087,2857.14285714286,0,9,2861.47186147186,9,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kusini Pemba",1090.90909090909,1200,0,9,1145.45454545455,9,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kusini Pemba",281.818181818182,275,0,9,278.409090909091,9,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kusini Pemba",262.697931697932,236.111111111111,0,9,249.404521404521,9,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kusini Pemba",4318.18181818182,3500,0,9,3909.09090909091,9,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kusini Pemba",1206.0606060606,1333.33333333333,0,9,1269.69696969697,9,1017.97736589872,960.493827160494,989.235596529609
"Groundnuts","Kusini Pemba",2466.66666666667,2500,1,2,2177.17375784684,3,2098.9910969064,2255.35641878727,2177.17375784684
